Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeDiscontinuousOperations,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,
ADVANCE INFORMATION MARKETING BERHAD,44196,0,0.0068,"RM-3,252,336.00",#NUM!,#NUM!,"RM-3,795,220.00",469042,"RM9,808,042.00","RM-3,252,336.00","RM-3,721,378.00","RM-99,825.00","RM99,825.00","RM-3,795,220.00","RM-3,795,220.00","RM14,550,675.00",#NUM!,"RM-3,721,378.00","RM136,046,358.00","RM136,046,358.00",-0.027924,-0.027924,-3795220,-3795220,0,-3795220,-3795220,-3795220,-25983,-3821203,-21757,#NUM!,#NUM!,-99825,99825,-3699621,4742633,5196616,98267,5098349,1043012,9808042,"RM10,851,054.00","RM10,851,054.00",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,
ADVANCE SYNERGY BERHAD,44926,0,0.24,"RM-18,574,000.00",0,0,"RM-35,291,000.00",15972000,"RM173,590,000.00","RM-18,574,000.00","RM-34,546,000.00","RM-6,714,000.00","RM6,714,000.00",#NUM!,"RM-35,291,000.00","RM-35,291,000.00","RM277,761,000.00","RM-34,659,000.00","RM1,200,976,000.00","RM1,200,976,000.00",-0.0294,-0.0294,-35291000,-35291000,0,-35291000,"RM9,140,000.00",-44431000,-44431000,3171000,-41260000,#NUM!,0,0,-6714000,6714000,#NUM!,-34659000,104171000,55171000,56792000,5539000,51253000,69512000,173590000,"RM243,102,000.00","RM243,102,000.00",,,,,,,,,,
ADVANCE SYNERGY BERHAD,44561,-25920,0.24,"RM24,826,000.00",-108000,-108000,"RM-11,269,000.00",15273000,"RM70,964,000.00","RM24,718,000.00","RM9,445,000.00","RM-7,368,000.00","RM7,368,000.00",#NUM!,"RM-11,186,920.00","RM-11,269,000.00","RM106,833,000.00","RM9,344,000.00","RM929,195,000.00","RM929,195,000.00",-0.0121,-0.0121,-11269000,-11269000,0,-11269000,"RM-9,860,000.00",-1409000,-1409000,3486000,2077000,#NUM!,-108000,108000,-7368000,7368000,#NUM!,9452000,35869000,35426000,43624000,4996000,38628000,45321000,70964000,"RM116,285,000.00","RM116,285,000.00",,,,,,,,,,
ADVANCE SYNERGY BERHAD,44196,0,0.24,"RM-710,000.00",#NUM!,#NUM!,"RM-30,628,000.00",16651000,"RM72,294,000.00","RM-710,000.00","RM-17,361,000.00","RM-5,175,000.00","RM5,175,000.00",201000,"RM-30,628,000.00","RM-30,628,000.00","RM134,743,000.00","RM-17,503,000.00","RM1,098,139,545.00","RM1,098,139,545.00",-0.027923,-0.027923,-30628000,-30628000,0,-30628000,"RM-3,734,000.00",-26894000,-26894000,4358000,-22536000,463000,#NUM!,#NUM!,-5175000,5175000,201000,-17503000,62449000,37577000,57235000,4526000,52709000,44946000,72294000,"RM117,240,000.00","RM117,240,000.00",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,
ADVANCECON HOLDINGS BERHAD,44926,534831.141227,0.045931,"RM36,379,689.00",11644111,11644111,"RM-23,358,610.00",53595898,"RM415,874,052.00","RM48,023,800.00","RM-5,572,098.00","RM-13,611,590.00","RM13,611,590.00","RM-34,467,889.86","RM-23,358,610.00","RM444,973,558.00","RM483,374,700.00","RM483,374,700.00",-0.0483,-0.0483,-23358610,-23358610,0,-23358610,"RM-5,056,057.00",-18302553,-18302553,-881135,-19183688,4512524,11644111,-11644111,-13611590,13611590,-22623674,29099506,29099506,2185787,26913719,6475832,415874052,"RM422,349,884.00","RM422,349,884.00",,,,,,,,,,,,,,
ADVANCECON HOLDINGS BERHAD,44561,0,0.24,"RM36,112,754.00",0,0,"RM2,049,957.00",26238904,"RM251,903,701.00","RM36,112,754.00","RM9,873,850.00","RM-5,897,321.00","RM5,897,321.00","RM2,049,957.00","RM2,049,957.00","RM267,405,243.00","RM409,352,953.00","RM409,352,953.00",0.005,0.005,2049957,2049957,0,2049957,RM0.00,2049957,2049957,1926572,3976529,5911662,0,0,-5897321,5897321,3397207,15501542,15501542,0,15501542,18898749,251903701,"RM270,802,450.00","RM270,802,450.00",,,,,,,,,,,,,,
ADVANCECON HOLDINGS BERHAD,44196,0,0.24,"RM39,262,248.00",#NUM!,#NUM!,"RM2,101,045.00",26233543,"RM222,399,679.00","RM39,262,248.00","RM13,028,705.00","RM-6,382,440.00","RM6,382,440.00","RM2,101,045.00","RM2,101,045.00","RM238,637,711.00","RM399,862,278.00","RM398,812,638.00",0.0053,0.0053,2101045,2101045,0,2101045,,2101045,2101045,4545220,6646265,1497931,#NUM!,#NUM!,-6382440,6382440,11697956,16238032,16238032,#NUM!,16238032,27935988,222399679,"RM250,335,667.00","RM250,335,667.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,
ADVANCED PACKAGING TECHNOLOGY (M) BHD,44926,0,0.24,"RM-105,255.00",0,0,"RM-1,744,848.00",1324324,"RM19,701,274.00","RM-105,255.00","RM-1,429,579.00","RM-208,716.00","RM243,470.00",34754,"RM-1,744,848.00","RM-1,744,848.00","RM31,126,539.00",,"RM79,980,936.00","RM79,980,936.00",-0.0218,-0.0218,-1744848,-1744848,0,-1744848,"RM-28,157.00",-1716691,-1716691,43642,-1673049,643362,0,0,-208716,243470,34754,-2107695,11425265,5244967,1324324,1324324,9317570,19701274,"RM29,018,844.00","RM29,018,844.00",,,,,,,,,,,
ADVANCED PACKAGING TECHNOLOGY (M) BHD,44561,10863.28133,0.229493,"RM46,062.00",47336,47336,"RM-1,092,868.00",1540756,"RM16,315,023.00","RM93,398.00","RM-1,447,358.00","RM143,470.00","RM1,697.00",145167,"RM-1,129,340.72","RM-1,092,868.00","RM26,260,148.00","RM-1,592,525.00","RM76,448,936.00","RM76,448,936.00",-0.0143,-0.0143,-1092868,-1092868,0,-1092868,"RM23,639.00",-1116507,-1116507,-332548,-1449055,458797,47336,-47336,143470,1697,145167,-2098658,9945125,4108655,1540756,1540756,7846467,16315023,"RM24,161,490.00","RM24,161,490.00",,,,,,,,,,,
ADVANCED PACKAGING TECHNOLOGY (M) BHD,44196,13633.176094,0.217793,"RM2,200,469.00",62597,62597,"RM617,077.00",1471978,"RM14,346,832.00","RM2,263,066.00","RM791,088.00","RM276,105.00","RM2,196.00",278301,"RM568,113.18","RM617,077.00","RM23,054,311.00","RM512,787.00","RM76,448,936.00","RM76,448,936.00",0.008075,0.008075,617077,617077,0,617077,,617077,617077,171815,788892,-3340308,62597,-62597,276105,2196,278301,450190,8707479,3862173,1471978,1471978,9157669,14346832,"RM23,504,501.00","RM23,504,501.00",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeDiscontinuousOperations,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,
ADVENTA BERHAD,44926,0,0.24,"RM-3,536,628.00",0,0,"RM-5,141,551.00",1066424,"RM49,487,485.00","RM-3,536,628.00","RM-4,603,052.00","RM16,828.00","RM162,047.00",178875,"RM-5,141,551.00","RM-5,141,551.00","RM64,070,569.00","RM-4,582,986.00","RM178,250,065.00","RM178,250,065.00",-0.028886,-0.028886,-5141551,-5141551,0,-5141551,"RM63,649.00",-5205200,0,-5205200,440101,-4765099,80706,0,#NUM!,0,16828,162047,178875,-5070261,14583084,6471536,8111548,1035695,7075853,9512823,49487485,"RM59,000,308.00","RM59,000,308.00",,,,,,,,
ADVENTA BERHAD,44561,501972.48,0.24,"RM6,861,442.00",2091552,2091552,"RM8,035,182.00",1256887,"RM82,140,557.00","RM8,952,994.00","RM7,696,107.00","RM246,190.00","RM136,995.00",383185,"RM6,445,602.48","RM13,125,365.00","RM93,306,253.00","RM8,036,337.00","RM178,250,065.00","RM178,250,065.00",0.073629,0.073629,13125365,13125365,0,13125365,"RM127,694.00",12997671,5090183,7907488,-348376,7559112,1287292,2091552,-12287,-2079265,246190,136995,383185,4274308,11165696,3104990,8060706,1934364,6126342,15440004,82140557,"RM97,580,561.00","RM97,580,561.00",,,,,,,,
ADVENTA BERHAD,44196,0,0.24,"RM7,983,870.00",0,0,"RM7,066,831.00",1841244,"RM38,073,565.00","RM7,983,870.00","RM6,142,626.00","RM322,175.00","RM54,477.00",376652,"RM7,066,831.00","RM-11,778,923.00","RM50,255,516.00","RM6,142,626.00","RM178,250,065.00","RM178,250,065.00",-0.066086,-0.066086,-11778923,-11778923,0,-11778923,"RM556,092.00",-12335015,-18845754,6510739,-422590,6088149,4308,0,#NUM!,0,322175,54477,376652,5761666,12181951,6617226,5564725,1124631,4440094,17943617,38073565,"RM56,017,182.00","RM56,017,182.00",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,
AE MULTI HOLDINGS BERHAD,45016,664789.44,0.24,"RM-11,045,336.00",2769956,2769956,"RM-20,850,426.00",9721839,"RM106,892,004.00","RM-8,275,380.00","RM-17,997,219.00","RM-2,767,317.00","RM2,767,317.00",#NUM!,"RM-22,955,592.56","RM-20,850,426.00","RM130,078,431.00","RM-17,997,219.00","RM216,350,388.00","RM216,350,388.00",-0.096,-0.096,-20850426,-20850426,0,-20850426,-20850426,-20850426,85890,-20764536,2769956,-2769956,-2767317,2767317,#NUM!,-20767175,23186427,#NUM!,24590073,2626102,21963971,2419252,106892004,"RM109,311,256.00","RM109,311,256.00",,,,,,,,,,,,
AE MULTI HOLDINGS BERHAD,44651,-3057840,0.24,"RM-32,032,554.00",-12741000,-12741000,"RM-57,279,346.00",9884462,"RM134,695,213.00","RM-44,773,554.00","RM-54,658,016.00","RM-2,614,107.00","RM2,614,107.00",544212,"RM-47,596,186.00","RM-57,279,346.00","RM179,206,208.00","RM-54,658,016.00","RM157,414,111.00","RM157,414,111.00",-0.363,-0.363,-57279346,-57279346,0,-57279346,-57279346,-57279346,7223,-57272123,-12741000,12741000,-2614107,2614107,544212,-41917016,44510995,12741000,46850236,1947246,44902990,2593979,134695213,"RM137,289,192.00","RM137,289,192.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,ResearchAndDevelopment,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,
AEMULUS HOLDINGS BERHAD,45199,-3279205.68,0.24,"RM-44,740,259.00",0,-13663357,"RM-54,655,934.00",7567899,"RM11,290,004.00","RM-44,740,259.00","RM-52,308,158.00","RM-883,168.00","RM2,065,835.00",1182667,"RM-30,608,425.68","RM-54,655,934.00","RM64,941,043.00",#NUM!,"RM-53,506,215.00","RM671,491,953.00","RM670,439,558.00",-0.0815,-0.0815,-54655934,-54655934,0,-54655934,-54655934,-54655934,281941,-54373993,#NUM!,-13663357,-883168,2065835,1182667,-39842858,53651039,11894228,9774686,32130681,32130681,13808181,11290004,"RM25,098,185.00","RM25,098,185.00",,,,,,,,,,,
AEMULUS HOLDINGS BERHAD,44834,0,0.24,"RM18,456,998.00",0,0,"RM12,516,243.00",4716947,"RM36,538,882.00","RM18,456,998.00","RM13,740,051.00","RM-157,303.00","RM1,276,899.00",1119596,"RM12,516,243.00","RM12,516,243.00","RM59,696,108.00",#NUM!,"RM13,338,976.00","RM639,997,426.00","RM639,305,210.00",0.0196,0.0196,12516243,12516243,0,12516243,12516243,12516243,-53091,12463152,1222328,0,-157303,1276899,1119596,13338976,23157226,931308,3066029,20193929,20193929,36496202,36538882,"RM73,035,084.00","RM73,035,084.00",,,,,,,,,,,
AEMULUS HOLDINGS BERHAD,44469,0,0.07532,"RM15,334,877.00",#NUM!,#NUM!,"RM10,450,082.00",3093782,"RM28,740,879.00","RM15,334,877.00","RM12,241,095.00","RM-939,805.00","RM939,805.00",#NUM!,"RM10,450,082.00","RM10,450,082.00","RM49,426,372.00",#NUM!,,"RM605,980,085.00","RM605,483,085.00",0.0172,0.0173,10450082,10450082,0,10450082,10450082,10450082,851208,11301290,924508,#NUM!,-939805,939805,#NUM!,11666505,20685493,1383686,1488383,20121618,20121618,32351998,28740879,"RM61,092,877.00","RM61,092,877.00",,,,,,,,,,,
AEMULUS HOLDINGS BERHAD,44104,0,0.24,"RM-668,740.00",#NUM!,#NUM!,"RM-3,611,916.00",2209018,"RM7,065,272.00","RM-668,740.00","RM-2,877,758.00","RM-442,921.00","RM442,921.00",#NUM!,"RM-3,611,916.00","RM-3,611,916.00","RM25,919,145.00",0,"RM-2,877,758.00","RM552,178,470.00","RM551,147,090.00",-0.0065,-0.0065,-3611916,-3611916,0,-3611916,-3611916,-3611916,291237,-3320679,3721683,#NUM!,-442921,442921,#NUM!,-6599441,18853873,208664,4886611,13967262,13967262,12254432,7065272,"RM19,319,704.00","RM19,319,704.00",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,TotalOtherFinanceCost,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,DepreciationAndAmortizationInIncomeStatement,Amortization,DepreciationIncomeStatement,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,
AEON CO. (M) BHD,45291,-35520,0.24,"RM719,200,000.00",-148000,-148000,"RM114,832,000.00",420543000,"RM2,382,374,000.00","RM719,052,000.00","RM298,509,000.00","RM-99,476,000.00","RM104,571,000.00",6137000,"RM114,944,480.00","RM114,832,000.00","RM3,836,389,000.00",#NUM!,"RM289,621,000.00","RM1,404,000,000.00","RM1,404,000,000.00",0.0818,0.0818,114832000,114832000,0,114832000,114832000,114832000,79106000,193938000,-3028000,3028000,-99476000,1042000,104571000,6137000,292649000,1454015000,683565000,420543000,14143000,406400000,1746664000,2382374000,"RM4,129,038,000.00","RM4,129,038,000.00",,,,,,,,,,
AEON CO. (M) BHD,44926,-590400,0.24,"RM764,187,000.00",-2460000,-2460000,"RM111,232,000.00",436803000,"RM2,420,553,000.00","RM761,727,000.00","RM324,924,000.00","RM-111,660,000.00","RM113,456,000.00",3121000,"RM113,101,600.00","RM111,232,000.00","RM3,815,506,000.00",1238000,"RM323,128,000.00","RM1,404,000,000.00","RM1,404,000,000.00",0.0792,0.0792,111232000,111232000,0,111232000,111232000,111232000,100236000,211468000,-2460000,2460000,-111660000,1325000,113456000,3121000,325588000,1394953000,605447000,436803000,15750000,421053000,1720541000,2420553000,"RM4,141,094,000.00","RM4,141,094,000.00",,,,,,,,,,
AEON CO. (M) BHD,44561,1843194.521196,0.349024,"RM720,016,000.00",5281000,5281000,"RM85,287,000.00",464384000,"RM2,182,169,000.00","RM725,297,000.00","RM260,913,000.00","RM-129,254,000.00","RM129,899,000.00",645000,"RM81,849,194.52","RM85,287,000.00","RM3,374,733,000.00",1416000,"RM260,912,000.00","RM1,404,000,000.00","RM1,404,000,000.00",0.0607,0.0607,85287000,85287000,0,85287000,85287000,85287000,45727000,131014000,5281000,-5281000,-129254000,#NUM!,129899000,645000,255631000,1192564000,421359000,464384000,6662000,457722000,1448195000,2182169000,"RM3,630,364,000.00","RM3,630,364,000.00",,,,,,,,,,
AEON CO. (M) BHD,44196,-3672480,0.24,"RM762,105,000.00",-15302000,-15302000,"RM41,423,000.00",495684000,"RM2,477,699,000.00","RM746,803,000.00","RM251,119,000.00","RM-148,687,000.00","RM149,363,000.00",676000,"RM53,052,520.00","RM41,423,000.00","RM3,776,743,000.00",#NUM!,"RM259,257,000.00","RM1,404,000,000.00","RM1,404,000,000.00",0.0295,0.0295,41423000,41423000,0,41423000,41423000,41423000,60333000,101756000,-15302000,15302000,-148687000,#NUM!,149363000,676000,274559000,1299044000,485069000,495684000,6028000,489656000,1573603000,2477699000,"RM4,051,302,000.00","RM4,051,302,000.00",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,PreferredStockDividends,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,
AEON CREDIT SERVICE (M) BERHAD,44985,0,0.236374,"RM611,708,000.00",#NUM!,#NUM!,"RM417,685,000.00",62889000,"RM498,332,000.00","RM611,708,000.00","RM548,819,000.00","RM-1,843,000.00","RM1,843,000.00","RM417,685,000.00","RM417,685,000.00","RM1,091,426,000.00","RM862,897,000.00","RM510,616,000.00","RM510,616,000.00",0.7981,0.7981,407522000,407522000,10163000,0,417685000,417685000,417685000,129291000,546976000,197296000,#NUM!,#NUM!,-1843000,1843000,548819000,593094000,713415000,41876000,41876000,1141913000,498332000,"RM1,640,245,000.00","RM1,640,245,000.00",,,,,,,,,,,,,
AEON CREDIT SERVICE (M) BERHAD,44620,0,0.306368,"RM598,627,000.00",#NUM!,#NUM!,"RM365,419,000.00",69501000,"RM519,469,000.00","RM598,627,000.00","RM529,126,000.00","RM-2,306,000.00","RM2,306,000.00","RM365,419,000.00","RM365,419,000.00","RM995,754,000.00","RM857,706,000.00","RM510,616,000.00","RM510,616,000.00",0.69585,0.69585,355311000,355311000,10108000,0,365419000,365419000,365419000,161401000,526820000,181357000,#NUM!,#NUM!,-2306000,2306000,529126000,476285000,574589000,47100000,47100000,1005411000,519469000,"RM1,524,880,000.00","RM1,524,880,000.00",,,,,,,,,,,,,
AEON CREDIT SERVICE (M) BERHAD,44255,40668806.150683,0.279926,"RM258,004,000.00",145284000,145284000,"RM233,957,000.00",71092000,"RM516,934,000.00","RM403,288,000.00","RM332,196,000.00","RM-7,289,000.00","RM7,289,000.00","RM129,341,806.15","RM233,957,000.00","RM1,374,748,000.00","RM682,780,000.00","RM510,616,000.00","RM510,616,000.00",0.43835,0.43835,223821000,223821000,10136000,0,233957000,233957000,233957000,90950000,324907000,#NUM!,145284000,-145284000,-7289000,7289000,186912000,857814000,777079000,49083000,49083000,1044726000,516934000,"RM1,561,660,000.00","RM1,561,660,000.00",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
